"DL_CH","SITE_name","CellName","LAT_SITE","LON_SITE","AZ","BW","RD","RD_Normal","separar","MME","MME_ID","lnBtsId","Cell_Id","TE","TM","ALT","PCI","TAC","RAC","rootSeqIndex","AdminCellState","E-UTRAN Avg PRB usage per TTI DL","E-UTRAN avg IP sched thp DL, QCI9","Average CQI","Avg UE distance","Distrito","REFARMING","actUlGrpHop"
851,"STA_CECILIA","STA_CECILIA_19002",-12.0586,-77.0926,60,50,,0.1200,"|","MME_POOL","0",3716,30338,6,1,23,236,2300,1,"768","1",,,,,"BELLAVISTA","LTE_1900",0
851,"STA_CECILIA","STA_CECILIA_19003",-12.0586,-77.0926,180,50,,0.1200,"|","MME_POOL","0",3716,30339,6,1,23,234,2300,1,"704","1",,,,,"BELLAVISTA","LTE_1900",0
851,"STA_ISABEL","STA_ISABEL_19001",-12.2026,-76.9773,40,50,,0.1200,"|","MME_POOL","0",466,2267,6,1,30,108,2502,1,"592","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"STA_ISABEL","STA_ISABEL_19002",-12.2026,-76.9773,140,50,,0.1200,"|","MME_POOL","0",466,2268,6,1,30,109,2502,1,"816","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"STA_ISABEL","STA_ISABEL_19003",-12.2026,-76.9773,260,50,,0.1200,"|","MME_POOL","0",466,2269,7,2,30,110,2502,1,"48","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"STA_ROSA_PTE_PIEDRA","STA_ROSA_PTE_PIEDRA_19001",-11.8730,-77.0852,0,50,,0.1200,"|","MME_POOL","0",3657,17237,4,0,19,377,2040,1,"320","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"STA_ROSA_PTE_PIEDRA","STA_ROSA_PTE_PIEDRA_19002",-11.8730,-77.0852,120,50,,0.1200,"|","MME_POOL","0",3657,17238,5,0,19,376,2040,1,"328","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"STA_ROSA_PTE_PIEDRA","STA_ROSA_PTE_PIEDRA_19003",-11.8730,-77.0852,240,50,,0.1200,"|","MME_POOL","0",3657,17239,4,0,19,375,2040,1,"56","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"SUAREZ_NEW","SUAREZ_NEW_19001",-11.9397,-77.0499,340,50,,0.1200,"|","MME_POOL","0",1614,9677,6,0,18,168,2040,1,"58","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"SUAREZ_NEW","SUAREZ_NEW_19002",-11.9397,-77.0499,100,50,,0.1200,"|","MME_POOL","0",1614,9678,2,0,18,169,2040,1,"721","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"SUAREZ_NEW","SUAREZ_NEW_19003",-11.9397,-77.0499,220,50,,0.1200,"|","MME_POOL","0",1614,9679,7,0,18,170,2040,1,"645","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"SUCHE","SUCHE_19001",-11.9638,-76.5427,310,50,,0.1200,"|","MME_POOL","0",0,29077,5,4,58,192,2321,1,"480","No_Creado",,,,,"SANTIAGO DE TUNA","LTE_1900",
851,"SUCHE","SUCHE_19002",-11.9638,-76.5427,10,50,,0.1200,"|","MME_POOL","0",0,29078,3,4,58,193,2321,1,"496","No_Creado",,,,,"SANTIAGO DE TUNA","LTE_1900",
851,"SUCHE","SUCHE_19003",-11.9638,-76.5427,150,50,,0.1200,"|","MME_POOL","0",0,29079,4,0,58,194,2321,1,"608","No_Creado",,,,,"SANTIAGO DE TUNA","LTE_1900",
851,"SUCRE","SUCRE_19001",-12.0829,-77.0669,300,50,,0.1200,"|","MME_POOL","0",294,1067,5,0,16,334,2531,1,"210","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"SUCRE","SUCRE_19002",-12.0829,-77.0669,60,50,,0.1200,"|","MME_POOL","0",294,1068,4,0,16,335,2531,1,"220","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"SUCRE","SUCRE_19003",-12.0829,-77.0669,180,50,,0.1200,"|","MME_POOL","0",294,1069,6,0,16,333,2531,1,"230","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"SUPE","SUPE_19001",-10.8071,-77.7179,300,50,,0.1200,"|","MME_POOL","0",0,2347,4,0,69,430,2340,1,"162","No_Creado",,,,,"SUPE","LTE_1900",
851,"SUPE","SUPE_19002",-10.8071,-77.7179,30,50,,0.1200,"|","MME_POOL","0",0,2348,6,0,69,431,2340,1,"202","No_Creado",,,,,"SUPE","LTE_1900",
851,"SUPE","SUPE_19003",-10.8071,-77.7179,150,50,,0.1200,"|","MME_POOL","0",0,2349,4,0,69,429,2340,1,"174","No_Creado",,,,,"SUPE","LTE_1900",
851,"SUR_CARABAYLLO","SUR_CARABAYLLO_19001",-11.8405,-77.0758,200,50,,0.1200,"|","MME_POOL","0",3658,17257,8,0,24,161,2040,1,"364","1",,,,,"CARABAYLLO","LTE_1900_DIA2",0
851,"SUR_CARABAYLLO","SUR_CARABAYLLO_19002",-11.8405,-77.0758,260,50,,0.1200,"|","MME_POOL","0",3658,17258,6,0,24,159,2040,1,"374","1",,,,,"CARABAYLLO","LTE_1900_DIA2",0
851,"SUR_CARABAYLLO","SUR_CARABAYLLO_19003",-11.8405,-77.0758,0,50,,0.1200,"|","MME_POOL","0",3658,17259,4,0,24,160,2040,1,"420","1",,,,,"CARABAYLLO","LTE_1900_DIA2",0
851,"SURCO_1","SURCO_1_19001",-12.1422,-76.9898,350,50,,0.1200,"|","MME_POOL","0",1709,29887,7,0,16,318,2331,1,"360","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"SURCO_1","SURCO_1_19002",-12.1422,-76.9898,110,50,,0.1200,"|","MME_POOL","0",1709,29888,10,0,16,319,2331,1,"366","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"SURCO_1","SURCO_1_19003",-12.1422,-76.9898,230,50,,0.1200,"|","MME_POOL","0",1709,29889,7,0,16,320,2331,1,"372","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"SURQUILLO","SURQUILLO_19001",-12.1114,-77.0134,300,50,,0.1200,"|","MME_POOL","0",476,2357,2,8,31,6,2200,1,"624","1",,,,,"SURQUILLO","LTE_1900",0
851,"SURQUILLO","SURQUILLO_19002",-12.1114,-77.0134,60,50,,0.1200,"|","MME_POOL","0",476,2358,4,4,31,7,2200,1,"616","1",,,,,"SURQUILLO","LTE_1900",0
851,"SURQUILLO","SURQUILLO_19003",-12.1114,-77.0134,170,50,,0.1200,"|","MME_POOL","0",476,2359,1,6,31,8,2200,1,"640","1",,,,,"SURQUILLO","LTE_1900",0
851,"SWISS_HOTEL","SWISS_HOTEL_19001",-12.0976,-77.0378,50,50,,0.1200,"|","MME_POOL","0",1326,9207,7,8,60,372,2521,1,"342","1",,,,,"SAN ISIDRO","LTE_1900",0
851,"SWISS_HOTEL","SWISS_HOTEL_19002",-12.0976,-77.0378,120,50,,0.1200,"|","MME_POOL","0",1326,9208,7,8,60,373,2521,1,"318","1",,,,,"SAN ISIDRO","LTE_1900",0
851,"SWISS_HOTEL","SWISS_HOTEL_19003",-12.0976,-77.0378,225,50,,0.1200,"|","MME_POOL","0",1326,9209,8,10,60,374,2521,1,"258","1",,,,,"SAN ISIDRO","LTE_1900",0
851,"TACAYMANO","TACAYMANO_19001",-12.0117,-76.9818,310,50,,0.1200,"|","MME_POOL","0",3665,17267,6,0,21,45,2350,1,"416","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TACAYMANO","TACAYMANO_19002",-12.0117,-76.9818,65,50,,0.1200,"|","MME_POOL","0",3665,17268,1,0,21,46,2350,1,"482","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TACAYMANO","TACAYMANO_19003",-12.0117,-76.9818,215,50,,0.1200,"|","MME_POOL","0",3665,17269,8,0,21,47,2350,1,"400","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TAGORE","TAGORE_19001",-12.0758,-77.0782,280,50,,0.1200,"|","MME_POOL","0",3228,35607,6,0,18,417,2531,1,"24","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"TAGORE","TAGORE_19002",-12.0758,-77.0782,50,50,,0.1200,"|","MME_POOL","0",3228,35608,6,0,18,418,2531,1,"210","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"TAGORE","TAGORE_19003",-12.0758,-77.0782,160,50,,0.1200,"|","MME_POOL","0",3228,35609,6,0,18,419,2531,1,"48","1",,,,,"MAGDALENA VIEJA","LTE_1900",0
851,"TAHUANTINSUYO","TAHUANTINSUYO_19001",-11.9774,-77.0503,50,50,,0.1200,"|","MME_POOL","0",575,3077,3,0,18,308,2050,1,"410","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TAHUANTINSUYO","TAHUANTINSUYO_19002",-11.9774,-77.0503,115,50,,0.1200,"|","MME_POOL","0",575,3078,3,0,18,306,2050,1,"400","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TAHUANTINSUYO","TAHUANTINSUYO_19003",-11.9774,-77.0503,250,50,,0.1200,"|","MME_POOL","0",575,3079,7,1,18,307,2050,1,"666","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TAMAYO_NEW","TAMAYO_NEW_19001",-12.0979,-77.0278,300,50,,0.1200,"|","MME_POOL","0",3285,5717,7,3,35,90,2521,1,"460","3",,,,,"SAN ISIDRO","LTE_1900",0
851,"TAMAYO_NEW","TAMAYO_NEW_19002",-12.0979,-77.0278,80,50,,0.1200,"|","MME_POOL","0",3285,5718,7,0,35,91,2521,1,"470","1",,,,,"SAN ISIDRO","LTE_1900",0
851,"TAMAYO_NEW","TAMAYO_NEW_19003",-12.0979,-77.0278,170,50,,0.1200,"|","MME_POOL","0",3285,5719,8,1,35,92,2521,1,"480","1",,,,,"SAN ISIDRO","LTE_1900",0
851,"TAMBO_INGA","TAMBO_INGA_19001",-11.8836,-77.0692,320,50,,0.1200,"|","MME_POOL","0",3979,17277,6,0,15,5,2040,1,"280","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TAMBO_INGA","TAMBO_INGA_19002",-11.8836,-77.0692,110,50,,0.1200,"|","MME_POOL","0",3979,17278,4,0,15,3,2040,1,"0","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TAMBO_INGA","TAMBO_INGA_19003",-11.8836,-77.0692,210,50,,0.1200,"|","MME_POOL","0",3979,17279,4,0,15,4,2040,1,"77","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TAMBO_REAL","TAMBO_REAL_19001",-12.1082,-76.9637,330,50,,0.1200,"|","MME_POOL","0",2332,13097,5,0,18,484,2511,1,"502","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TAMBO_REAL","TAMBO_REAL_19002",-12.1082,-76.9637,90,50,,0.1200,"|","MME_POOL","0",2332,13098,5,0,18,485,2511,1,"512","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TAMBO_REAL","TAMBO_REAL_19003",-12.1082,-76.9637,210,50,,0.1200,"|","MME_POOL","0",2332,13099,5,0,18,483,2511,1,"514","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TAMBO_VIEJO","TAMBO_VIEJO_19001",-12.1130,-76.8179,290,50,,0.1200,"|","MME_POOL","0",3153,2677,0,0,24,147,2510,1,"275","1",,,,,"CIENEGUILLA","LTE_1900",0
851,"TAMBO_VIEJO","TAMBO_VIEJO_19002",-12.1130,-76.8179,10,50,,0.1200,"|","MME_POOL","0",3153,2678,0,0,24,148,2510,1,"326","1",,,,,"CIENEGUILLA","LTE_1900",0
851,"TAMBO_VIEJO","TAMBO_VIEJO_19003",-12.1130,-76.8179,120,50,,0.1200,"|","MME_POOL","0",3153,2679,6,0,24,149,2510,1,"35","1",,,,,"CIENEGUILLA","LTE_1900",0
851,"TANQUE_PTE_PIEDRA","TANQUE_PTE_PIEDRA_19001",-11.9357,-77.0876,320,50,,0.1200,"|","MME_POOL","0",1694,27597,3,0,13,280,2040,1,"24","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TANQUE_PTE_PIEDRA","TANQUE_PTE_PIEDRA_19002",-11.9357,-77.0876,50,50,,0.1200,"|","MME_POOL","0",1694,27598,7,0,13,281,2040,1,"522","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TANQUE_PTE_PIEDRA","TANQUE_PTE_PIEDRA_19003",-11.9357,-77.0876,240,50,,0.1200,"|","MME_POOL","0",1694,27599,4,0,13,279,2040,1,"12","1",,,,,"PUENTE PIEDRA","LTE_1900_DIA1",0
851,"TANTAMAYO","TANTAMAYO_19001",-11.9638,-77.0929,320,50,,0.1200,"|","MME_POOL","0",969,5797,5,0,30,315,2050,1,"160","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TANTAMAYO","TANTAMAYO_19002",-11.9638,-77.0929,90,50,,0.1200,"|","MME_POOL","0",969,5798,5,0,30,316,2050,1,"320","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TANTAMAYO","TANTAMAYO_19003",-11.9638,-77.0929,200,50,,0.1200,"|","MME_POOL","0",969,5799,5,0,30,317,2050,1,"176","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TASSO","TASSO_19001",-12.1011,-77.0050,310,50,,0.1200,"|","MME_POOL","0",62664,33817,6,0,18,120,2200,1,"114","1",,,,,"SAN BORJA","LTE_1900",0
851,"TASSO","TASSO_19002",-12.1011,-77.0050,310,50,,0.1200,"|","MME_POOL","0",62664,33818,6,0,18,122,2200,1,"113","1",,,,,"SAN BORJA","LTE_1900",0
851,"TASSO","TASSO_19003",-12.1011,-77.0050,310,50,,0.1200,"|","MME_POOL","0",62664,33819,6,0,18,121,2200,1,"314","1",,,,,"SAN BORJA","LTE_1900",0
851,"TERM_PLAZANORTE","TERM_PLAZANORTE_19001",-12.0054,-77.0553,330,50,,0.1200,"|","MME_POOL","0",3389,56667,6,0,21,338,2050,1,"300","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TERM_PLAZANORTE","TERM_PLAZANORTE_19002",-12.0054,-77.0553,70,50,,0.1200,"|","MME_POOL","0",3389,56668,3,0,21,206,2050,1,"650","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TERM_PLAZANORTE","TERM_PLAZANORTE_19003",-12.0054,-77.0553,220,50,,0.1200,"|","MME_POOL","0",3389,56669,7,0,21,205,2050,1,"130","1",,,,,"INDEPENDENCIA","LTE_1900",0
851,"TERMINAL_FIORI","TERMINAL_FIORI_19001",-12.0086,-77.0618,30,50,,0.1200,"|","MME_POOL","0",3143,46417,9,0,23,46,2050,1,"28","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TERMINAL_FIORI","TERMINAL_FIORI_19002",-12.0086,-77.0618,120,50,,0.1200,"|","MME_POOL","0",3143,46418,9,0,23,47,2050,1,"302","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TERMINAL_FIORI","TERMINAL_FIORI_19003",-12.0086,-77.0618,280,50,,0.1200,"|","MME_POOL","0",3143,46419,9,0,23,45,2050,1,"304","1",,,,,"SAN MARTIN DE PORRES","LTE_1900",0
851,"TERRAZAS_PAMPLONA","TERRAZAS_PAMPLONA_19001",-12.1313,-76.9588,350,50,,0.1200,"|","MME_POOL","0",328,1327,4,0,22,428,2331,1,"558","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"TERRAZAS_PAMPLONA","TERRAZAS_PAMPLONA_19002",-12.1313,-76.9588,80,50,,0.1200,"|","MME_POOL","0",328,1328,6,0,22,426,2331,1,"564","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"TERRAZAS_PAMPLONA","TERRAZAS_PAMPLONA_19003",-12.1313,-76.9588,260,50,,0.1200,"|","MME_POOL","0",328,1329,7,0,22,427,2331,1,"570","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"THOR_FZ","THOR_FZ_19001",-11.9621,-77.0779,320,50,,0.1200,"|","MME_POOL","0",1663,6497,8,0,22,499,2050,1,"563","1",,,,,"LOS OLIVOS","LTE_1900",0
851,"THOR_FZ","THOR_FZ_19002",-11.9621,-77.0779,90,50,,0.1200,"|","MME_POOL","0",1663,6498,8,0,22,498,2050,1,"260","1",,,,,"LOS OLIVOS","LTE_1900",0
851,"THOR_FZ","THOR_FZ_19003",-11.9621,-77.0779,200,50,,0.1200,"|","MME_POOL","0",1663,6499,7,0,22,500,2050,1,"119","1",,,,,"LOS OLIVOS","LTE_1900",0
851,"TIAHUANACO","TIAHUANACO_19001",-12.0258,-76.9905,85,50,,0.1200,"|","MME_POOL","0",129,9497,6,1,15,134,2322,1,"565","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TIAHUANACO","TIAHUANACO_19002",-12.0258,-76.9905,170,50,,0.1200,"|","MME_POOL","0",129,9498,6,1,15,132,2322,1,"585","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TIAHUANACO","TIAHUANACO_19003",-12.0258,-76.9905,250,50,,0.1200,"|","MME_POOL","0",129,9499,6,2,15,133,2322,1,"735","1",,,,,"SAN JUAN DE LURIGANCHO","LTE_1900",0
851,"TIMORAN","TIMORAN_19001",-12.1638,-76.9787,310,50,,0.1200,"|","MME_POOL","0",915,5417,8,0,17,169,2331,1,"720","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"TIMORAN","TIMORAN_19002",-12.1638,-76.9787,45,50,,0.1200,"|","MME_POOL","0",915,5418,5,0,17,168,2331,1,"726","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"TIMORAN","TIMORAN_19003",-12.1638,-76.9787,190,50,,0.1200,"|","MME_POOL","0",915,5419,8,0,17,170,2331,1,"732","1",,,,,"SAN JUAN DE MIRAFLORES","LTE_1900",0
851,"TIRADO","TIRADO_19001",-12.0740,-77.0338,330,50,,0.1200,"|","MME_POOL","0",725,4227,8,0,30,500,2530,1,"643","3",,,,,"LIMA","LTE_1900",0
851,"TIRADO","TIRADO_19002",-12.0740,-77.0338,100,50,,0.1200,"|","MME_POOL","0",725,4228,8,0,30,498,2530,1,"832","1",,,,,"LIMA","LTE_1900",0
851,"TIRADO","TIRADO_19003",-12.0740,-77.0338,220,50,,0.1200,"|","MME_POOL","0",725,4229,8,2,30,499,2530,1,"604","1",,,,,"LIMA","LTE_1900",0
851,"TITA","TITA_19001",-12.1297,-77.0092,340,50,,0.1200,"|","MME_POOL","0",478,2377,5,1,24,60,2200,1,"562","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TITA","TITA_19002",-12.1297,-77.0092,90,50,,0.1200,"|","MME_POOL","0",478,2378,6,0,24,61,2200,1,"206","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TITA","TITA_19003",-12.1297,-77.0092,210,50,,0.1200,"|","MME_POOL","0",478,2379,7,0,24,62,2200,1,"570","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TITAN_NEW","TITAN_NEW_19001",-12.0364,-76.9308,20,50,,0.1200,"|","MME_POOL","0",1604,9607,6,0,26,200,2130,1,"725","1",,,,,"ATE","LTE_1900",0
851,"TITAN_NEW","TITAN_NEW_19002",-12.0364,-76.9308,130,50,,0.1200,"|","MME_POOL","0",1604,9608,6,0,26,199,2130,1,"451","1",,,,,"ATE","LTE_1900",0
851,"TITAN_NEW","TITAN_NEW_19003",-12.0364,-76.9308,280,50,,0.1200,"|","MME_POOL","0",1604,9609,6,0,26,198,2130,1,"319","1",,,,,"ATE","LTE_1900",0
851,"TIWINZA","TIWINZA_19001",-12.0209,-77.1384,15,50,,0.1200,"|","MME_POOL","0",786,4627,4,0,15,265,2110,1,"317","1",,,,,"CALLAO","LTE_1900",0
851,"TIWINZA","TIWINZA_19002",-12.0209,-77.1384,140,50,,0.1200,"|","MME_POOL","0",786,4628,5,0,15,266,2110,1,"304","1",,,,,"CALLAO","LTE_1900",0
851,"TIWINZA","TIWINZA_19003",-12.0209,-77.1384,240,50,,0.1200,"|","MME_POOL","0",786,4629,5,0,15,264,2110,1,"330","1",,,,,"CALLAO","LTE_1900",0
851,"TIZIANO","TIZIANO_19001",-12.0899,-77.0028,330,50,,0.1200,"|","MME_POOL","0",479,2387,5,0,25,446,2522,1,"282","1",,,,,"SAN BORJA","LTE_1900",0
851,"TIZIANO","TIZIANO_19002",-12.0899,-77.0028,100,50,,0.1200,"|","MME_POOL","0",479,2388,6,0,25,445,2522,1,"350","1",,,,,"SAN BORJA","LTE_1900",0
851,"TIZIANO","TIZIANO_19003",-12.0899,-77.0028,200,50,,0.1200,"|","MME_POOL","0",479,2389,9,0,25,444,2522,1,"590","1",,,,,"SAN BORJA","LTE_1900",0
851,"TOMAS_FAUCETT","TOMAS_FAUCETT_19001",-12.0212,-77.1037,40,50,,0.1200,"|","MME_POOL","0",3315,3387,4,0,20,141,2110,1,"381","1",,,,,"CALLAO","LTE_1900",0
851,"TOMAS_FAUCETT","TOMAS_FAUCETT_19002",-12.0212,-77.1037,140,50,,0.1200,"|","MME_POOL","0",3315,3388,4,0,20,143,2110,1,"340","1",,,,,"CALLAO","LTE_1900",0
851,"TOMAS_FAUCETT","TOMAS_FAUCETT_19003",-12.0212,-77.1037,230,50,,0.1200,"|","MME_POOL","0",3315,3389,5,0,20,142,2110,1,"500","1",,,,,"CALLAO","LTE_1900",0
851,"TOMASAL_LAS_COLINAS","TOMASAL_LAS_COLINAS_19001",-12.1136,-76.9689,350,50,,0.1200,"|","MME_POOL","0",3181,6627,5,0,24,118,2511,1,"700","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TOMASAL_LAS_COLINAS","TOMASAL_LAS_COLINAS_19002",-12.1136,-76.9689,100,50,,0.1200,"|","MME_POOL","0",3181,6838,3,0,24,119,2511,1,"690","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TOMASAL_LAS_COLINAS","TOMASAL_LAS_COLINAS_19003",-12.1136,-76.9689,200,50,,0.1200,"|","MME_POOL","0",3181,6839,5,0,24,117,2511,1,"470","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TORRES_REANO","TORRES_REANO_19001",-12.0854,-77.0943,300,50,,0.1200,"|","MME_POOL","0",3578,20827,6,0,15,380,2531,1,"220","1",,,,,"SAN MIGUEL","LTE_1900",0
851,"TORRES_REANO","TORRES_REANO_19002",-12.0854,-77.0943,20,50,,0.1200,"|","MME_POOL","0",3578,20828,6,0,15,379,2531,1,"530","1",,,,,"SAN MIGUEL","LTE_1900",0
851,"TORRES_REANO","TORRES_REANO_19003",-12.0854,-77.0943,100,50,,0.1200,"|","MME_POOL","0",3578,20829,6,0,15,378,2531,1,"140","1",,,,,"SAN MIGUEL","LTE_1900",0
851,"TORRICO","TORRICO_19001",-12.0470,-77.0374,320,50,,0.1200,"|","MME_POOL","0",975,33727,8,5,52,417,2306,1,"550","1",,,,,"LIMA","LTE_1900",0
851,"TORRICO","TORRICO_19002",-12.0470,-77.0374,110,50,,0.1200,"|","MME_POOL","0",975,5818,8,7,52,364,2306,1,"270","1",,,,,"LIMA","LTE_1900",0
851,"TORRICO","TORRICO_19003",-12.0470,-77.0374,200,50,,0.1200,"|","MME_POOL","0",975,5819,8,7,52,365,2306,1,"280","1",,,,,"LIMA","LTE_1900",0
851,"TORTUGAS_COLLIQUE","TORTUGAS_COLLIQUE_19001",-11.9144,-77.0291,260,50,,0.1200,"|","MME_POOL","0",3673,6517,9,1,23,474,2040,1,"375","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"TORTUGAS_COLLIQUE","TORTUGAS_COLLIQUE_19002",-11.9144,-77.0291,75,50,,0.1200,"|","MME_POOL","0",3673,6518,5,0,23,476,2040,1,"229","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"TORTUGAS_COLLIQUE","TORTUGAS_COLLIQUE_19003",-11.9144,-77.0291,170,50,,0.1200,"|","MME_POOL","0",3673,6519,5,0,23,475,2040,1,"177","1",,,,,"COMAS","LTE_1900_DIA2",0
851,"TOTORITAS","TOTORITAS_19001",-12.6806,-76.6549,330,50,,0.1200,"|","MME_POOL","0",637,3547,2,0,2,233,2100,1,"259","1",,,,,"MALA","LTE_1900",0
851,"TOTORITAS","TOTORITAS_19002",-12.6806,-76.6549,176,50,,0.1200,"|","MME_POOL","0",637,3548,6,0,2,232,2100,1,"232","1",,,,,"MALA","LTE_1900",0
851,"TOTORITAS","TOTORITAS_19003",-12.6806,-76.6549,200,50,,0.1200,"|","MME_POOL","0",637,3549,7,-1,15,231,2100,1,"246","1",,,,,"MALA","LTE_1900",0
851,"TOTTUS_ATOCONGO","TOTTUS_ATOCONGO_19001",-12.1457,-76.9824,0,50,,0.1200,"|","MME_POOL","0",3247,37867,7,0,17,182,2331,1,"396","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TOTTUS_ATOCONGO","TOTTUS_ATOCONGO_19002",-12.1457,-76.9824,140,50,,0.1200,"|","MME_POOL","0",3247,37868,8,0,17,180,2331,1,"402","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TOTTUS_ATOCONGO","TOTTUS_ATOCONGO_19003",-12.1457,-76.9824,260,50,,0.1200,"|","MME_POOL","0",3247,37869,7,0,17,181,2331,1,"408","1",,,,,"SANTIAGO DE SURCO","LTE_1900",0
851,"TOTTUS_QUILCA","TOTTUS_19001",-12.0275,-77.0936,50,50,,0.1200,"|","MME_POOL","0",576,3087,3,0,18,226,2110,1,"756","1",,,,,"CALLAO","LTE_1900",0
851,"TOTTUS_QUILCA","TOTTUS_19002",-12.0275,-77.0936,180,50,,0.1200,"|","MME_POOL","0",576,3088,5,0,18,227,2110,1,"766","1",,,,,"CALLAO","LTE_1900",0
851,"TOTTUS_QUILCA","TOTTUS_19003",-12.0275,-77.0936,310,50,,0.1200,"|","MME_POOL","0",576,3089,5,0,18,225,2110,1,"744","1",,,,,"CALLAO","LTE_1900",0
851,"TOURING_LINCE","TOURING_LINCE_19001",-12.0891,-77.0380,280,50,,0.1200,"|","MME_POOL","0",16614,6867,9,0,23,192,2521,1,"132","1",,,,,"LINCE","LTE_1900",0
851,"TOURING_LINCE","TOURING_LINCE_19002",-12.0891,-77.0380,5,50,,0.1200,"|","MME_POOL","0",16614,6868,9,0,23,193,2521,1,"133","1",,,,,"LINCE","LTE_1900",0
851,"TOURING_LINCE","TOURING_LINCE_19003",-12.0891,-77.0380,100,50,,0.1200,"|","MME_POOL","0",16614,6869,9,0,23,194,2521,1,"135","1",,,,,"LINCE","LTE_1900",0
851,"TREBOL_NEW_1","TREBOL_NEW_1_19001",-12.0863,-76.9860,340,50,,0.1200,"|","MME_POOL","0",1363,9247,9,0,36,357,2511,1,"554","1",,,,,"SAN BORJA","LTE_1900",0
851,"TREBOL_NEW_1","TREBOL_NEW_1_19002",-12.0863,-76.9860,70,50,,0.1200,"|","MME_POOL","0",1363,9248,6,0,36,358,2511,1,"500","1",,,,,"SAN BORJA","LTE_1900",0
851,"TREBOL_NEW_1","TREBOL_NEW_1_19003",-12.0863,-76.9860,170,50,,0.1200,"|","MME_POOL","0",1363,9249,7,0,36,359,2511,1,"120","1",,,,,"SAN BORJA","LTE_1900",0
851,"TREBOL_NEW_2","TREBOL_NEW_2_19001",-12.0826,-76.9845,340,50,,0.1200,"|","MME_POOL","0",3471,9827,6,0,20,96,2511,1,"624","1",,,,,"ATE","LTE_1900",0
