28,04.21.2020,BSC03NMA,M_TAFUR,M_TAFUR 1,138920,79542,8693,5866,75,3,0,233,2870,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,04.21.2020,BSC03NMA,M_TAFUR,M_TAFUR 2,125668,92740,16827,42334,30011,2956,3731,71,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,04.21.2020,BSC03NMA,M_TAFUR,M_TAFUR 3,67885,20676,2092,641,499,52,82,163,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,04.21.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 1,26036,6838,69,1383,2567,72,138,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,04.21.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 2,120227,69552,2562,4,2343,15882,1722,174,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,04.21.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 3,87135,13215,818,311,200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,04.21.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 1,55209,33540,395,409,118,1778,2234,2079,2169,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,04.21.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 2,155741,79292,6602,23519,28107,2997,7250,706,270,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,04.21.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 3,249224,214296,7684,204,832,22,0,0,0,0,0,3,557,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,04.22.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 1,204325,260222,19137,23153,6185,3773,560,105,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
