"UARFCN","SITE_name","SITE_CODE","name","LAT_SITE","LON_SITE","AZ","BW","RD","Expr1","BSC_RNC_MME_NAME","RncId","WbtsId","LcrId","TE","TM","ALT","PriScrCode","LAC","RAC","rootSeqIndex","AdminCellState","WCelState"
9768,"UNION_SJM","LI01707","UNION_SJM 2-C3",-12.1641,-76.9548,160,40,0.0600,"|","RNC04NMA",19,12380,12450,6.0000,1.0000,26.0000,306,2502,237,0,"No_Creado",999
9768,"UNIFE","LI00273","UNIFE 1-C3",-12.0708,-76.9671,300,40,0.0600,"|","RNC03NLV",20,1272,7231,7.0000,0.0000,25.0000,201,2322,225,0,"No_Creado",999
9768,"UNION_JICAMARCA","LI01191","UNION_JICAMARCA 3-C3",-11.9802,-76.9382,250,40,0.0600,"|","RNC05NMA",27,62410,62419,5.5000,0.0000,20.0000,147,2130,180,0,"No_Creado",999
9768,"UGARTECHE","LI04023","UGARTECHE 3-C3",-12.0754,-76.9396,170,40,0.0600,"|","RNC01NSI",33,12130,12510,6.0000,0.0000,23.0000,505,2510,100,0,"No_Creado",999
9768,"UNION_JICAMARCA","LI01191","UNION_JICAMARCA 1-C3",-11.9802,-76.9382,10,40,0.0600,"|","RNC05NMA",27,62410,62413,1.0000,0.0000,20.0000,145,2130,180,0,"No_Creado",999
9768,"UNION","LI00262","UNION 3-C3",-12.0486,-77.0420,190,40,0.0600,"|","RNC02NLV",8,1257,5227,8.0000,0.0000,21.0000,53,2306,170,0,"No_Creado",999
9768,"UNION","LI00262","UNION 2-C3",-12.0486,-77.0420,60,40,0.0600,"|","RNC02NLV",8,1257,5226,6.0000,0.0000,21.0000,52,2306,170,0,"No_Creado",999
9768,"UNION","LI00262","UNION 1-C3",-12.0486,-77.0420,290,40,0.0600,"|","RNC02NLV",8,1257,5225,6.0000,0.0000,21.0000,51,2306,170,0,"No_Creado",999
9768,"UNILEVER_REEM","LI04137","UNILEVER_REEM 3-C3",-12.0814,-77.0112,300,40,0.0600,"|","RNC02NSI",38,60408,60418,9.0000,0.0000,24.0000,503,2521,251,0,"No_Creado",999
9768,"UNILEVER_REEM","LI04137","UNILEVER_REEM 2-C3",-12.0814,-77.0112,220,40,0.0600,"|","RNC02NSI",38,60408,60417,9.0000,0.0000,24.0000,502,2521,251,0,"No_Creado",999
9768,"UNILEVER_REEM","LI04137","UNILEVER_REEM 1-C3",-12.0814,-77.0112,50,40,0.0600,"|","RNC02NSI",38,60408,60416,7.0000,0.0000,24.0000,501,2521,251,0,"No_Creado",999
9768,"UNION_SJM","LI01707","UNION_SJM 1-C3",-12.1641,-76.9548,40,40,0.0600,"|","RNC04NMA",19,12380,12440,6.0000,1.0000,26.0000,305,2502,237,0,"No_Creado",999
9768,"TUSTIOS","LI00531","TUSTIOS 2-C3",-13.0763,-76.3823,70,40,0.0600,"|","RNC06NMA",56,1542,8604,5.0000,0.0000,30.0000,83,2100,164,0,"No_Creado",999
9768,"U_DE_LIMA","LI00141","U_DE_LIMA 1-C3",-12.0846,-76.9723,340,40,0.0600,"|","RNC01NSI",33,1143,2144,6.0000,0.0000,22.5000,324,2511,101,0,"No_Creado",999
9768,"U_CESAR_VALLEJO","LI00227","U_CESAR_VALLEJO 3-C3",-11.9516,-77.0670,200,40,0.0600,"|","RNC05NLV",54,1224,60145,6.5000,0.0000,18.0000,152,2040,154,0,"No_Creado",999
