"BAND","name","LAT_SITE","LON_SITE","AZ","BW","RD","CELL-ID","BSCId","BSC_NAME","BCFId","BTSId","TRXId","initialFrequency","preferredBcchMark","status","hoppingSequenceNumber1","bsIdentityCodeBCC","bsIdentityCodeNCC","BTS_State","TRX_STATE","LAC","rac","REFARMING"
850,"LLOQUE_YUPANQUI 2",-11.9739,-77.0729,30,70,0.1300,18539,397196,"BSC03NMA",1122,1123,3,236,1,"creado",25,3,7,1,1,1133,133,
850,"LLOQUE_YUPANQUI 2",-11.9739,-77.0729,30,70,0.1300,18539,397196,"BSC03NMA",1122,1123,4,155,0,"creado",25,3,7,1,1,1133,133,
850,"LLOQUE_YUPANQUI 3",-11.9739,-77.0729,200,70,0.1300,18540,397196,"BSC03NMA",1122,1124,5,157,1,"creado",42,5,0,1,1,1133,133,
850,"LLOQUE_YUPANQUI 3",-11.9739,-77.0729,200,70,0.1300,18540,397196,"BSC03NMA",1122,1124,6,131,0,"creado",42,5,0,1,1,1133,133,
850,"LOMA 1",-12.1282,-76.9892,0,70,0.1300,63302,363921,"BSC01NLV",709,709,1,156,1,"creado",38,7,0,1,1,1121,121,
850,"LOMA 1",-12.1282,-76.9892,0,70,0.1300,63302,363921,"BSC01NLV",709,709,2,130,0,"creado",38,7,0,1,1,1121,121,
850,"LOMA 2",-12.1282,-76.9892,140,70,0.1300,63303,363921,"BSC01NLV",709,710,3,236,1,"creado",2,1,0,1,1,1121,121,
850,"LOMA 2",-12.1282,-76.9892,140,70,0.1300,63303,363921,"BSC01NLV",709,710,4,133,0,"creado",2,1,0,1,1,1121,121,
850,"LOMA 3",-12.1282,-76.9892,240,70,0.1300,63304,363921,"BSC01NLV",709,711,5,238,1,"creado",50,4,7,1,1,1121,121,
850,"LOMA 3",-12.1282,-76.9892,240,70,0.1300,63304,363921,"BSC01NLV",709,711,6,181,0,"creado",50,4,7,1,1,1121,121,
850,"LOMA_VERDE 1",-12.1390,-76.9887,300,70,0.1300,16864,363921,"BSC01NLV",141,141,1,237,1,"creado",22,5,1,1,1,1121,121,
850,"LOMA_VERDE 1",-12.1390,-76.9887,300,70,0.1300,16864,363921,"BSC01NLV",141,141,2,128,0,"creado",22,5,1,1,1,1121,121,
850,"LOMA_VERDE 2",-12.1390,-76.9887,45,70,0.1300,16868,363921,"BSC01NLV",141,142,3,235,1,"creado",56,6,7,1,1,1121,121,
850,"LOMA_VERDE 2",-12.1390,-76.9887,45,70,0.1300,16868,363921,"BSC01NLV",141,142,4,180,0,"creado",56,6,7,1,1,1121,121,
850,"LOMA_VERDE 3",-12.1390,-76.9887,300,70,0.1300,16869,363921,"BSC01NLV",141,143,5,233,1,"creado",36,2,6,1,1,1121,121,
850,"LOMA_VERDE 3",-12.1390,-76.9887,300,70,0.1300,16869,363921,"BSC01NLV",141,143,6,133,0,"creado",36,2,6,1,1,1121,121,
850,"LOPEZ_ALBUJAR 1",-12.1695,-76.9422,290,70,0.1300,33045,363921,"BSC01NLV",1234,466,3,128,1,"creado",0,6,3,1,1,1122,122,"GRUPO1"
850,"LOPEZ_ALBUJAR 2",-12.1695,-76.9422,75,70,0.1300,33058,363921,"BSC01NLV",1234,467,4,238,1,"creado",0,7,6,1,1,1122,122,"GRUPO1"
850,"LOPEZ_ALBUJAR 3",-12.1695,-76.9422,200,70,0.1300,33059,363921,"BSC01NLV",1234,468,7,234,1,"creado",0,7,7,1,1,1122,122,"GRUPO1"
850,"LOS_AGRICOLAS 1",-12.0667,-76.9545,0,70,0.1300,19040,363922,"BSC02NLV",1167,1167,1,236,1,"creado",42,0,1,1,1,1125,125,
850,"LOS_AGRICOLAS 1",-12.0667,-76.9545,0,70,0.1300,19040,363922,"BSC02NLV",1167,1167,2,133,0,"creado",42,0,1,1,1,1125,125,
850,"LOS_AGRICOLAS 2",-12.0667,-76.9545,110,70,0.1300,19042,363922,"BSC02NLV",1167,1168,3,128,1,"creado",12,4,5,1,1,1125,125,
850,"LOS_AGRICOLAS 2",-12.0667,-76.9545,110,70,0.1300,19042,363922,"BSC02NLV",1167,1168,4,158,0,"creado",12,4,5,1,1,1125,125,
850,"LOS_AGRICOLAS 3",-12.0667,-76.9545,220,70,0.1300,19043,363922,"BSC02NLV",1167,1169,5,130,1,"creado",16,1,7,1,1,1125,125,
850,"LOS_AGRICOLAS 3",-12.0667,-76.9545,220,70,0.1300,19043,363922,"BSC02NLV",1167,1169,6,180,0,"creado",16,1,7,1,1,1125,125,
850,"LOS_ALAMOS_NEXTEL 1",-12.1046,-76.9540,310,70,0.1300,18623,363921,"BSC01NLV",144,144,1,132,1,"creado",30,7,1,1,1,1121,121,
850,"LOS_ALAMOS_NEXTEL 1",-12.1046,-76.9540,310,70,0.1300,18623,363921,"BSC01NLV",144,144,2,238,0,"creado",30,7,1,1,1,1121,121,
850,"LOS_ALAMOS_NEXTEL 2",-12.1046,-76.9540,130,70,0.1300,18624,363921,"BSC01NLV",144,145,3,235,1,"creado",58,2,0,1,1,1121,121,
850,"LOS_ALAMOS_NEXTEL 2",-12.1046,-76.9540,130,70,0.1300,18624,363921,"BSC01NLV",144,145,4,155,0,"creado",58,2,0,1,1,1121,121,
850,"LOS_ALAMOS_NEXTEL 3",-12.1046,-76.9540,240,70,0.1300,18625,363921,"BSC01NLV",144,146,5,157,1,"creado",35,3,1,1,1,1121,121,
850,"LOS_ALAMOS_NEXTEL 3",-12.1046,-76.9540,240,70,0.1300,18625,363921,"BSC01NLV",144,146,6,129,0,"creado",35,3,1,1,1,1121,121,
850,"LOS_APEROS 1",-12.1000,-76.9452,330,70,0.1300,33859,363922,"BSC02NLV",550,481,3,235,1,"creado",0,1,0,1,1,1125,125,"GRUPO1"
850,"LOS_APEROS 2",-12.1000,-76.9452,90,70,0.1300,33860,363922,"BSC02NLV",550,482,4,130,1,"creado",0,7,6,1,1,1125,125,"GRUPO1"
850,"LOS_APEROS 3",-12.1000,-76.9452,230,70,0.1300,33864,363922,"BSC02NLV",550,483,7,132,1,"creado",0,4,2,1,1,1125,125,"GRUPO1"
850,"LOS_BOSQUES 1",-12.0390,-76.9237,280,70,0.1300,17568,363922,"BSC02NLV",1287,1287,1,128,1,"creado",5,0,0,1,1,1126,126,
850,"LOS_BOSQUES 1",-12.0390,-76.9237,280,70,0.1300,17568,363922,"BSC02NLV",1287,1287,2,233,0,"creado",5,0,0,1,1,1126,126,
850,"LOS_BOSQUES 2",-12.0390,-76.9237,30,70,0.1300,17569,363922,"BSC02NLV",1287,1288,3,239,1,"creado",1,6,0,1,1,1126,126,
850,"LOS_BOSQUES 2",-12.0390,-76.9237,30,70,0.1300,17569,363922,"BSC02NLV",1287,1288,4,158,0,"creado",1,6,0,1,1,1126,126,
850,"LOS_BOSQUES 3",-12.0390,-76.9237,130,70,0.1300,17571,363922,"BSC02NLV",1287,1289,5,156,1,"creado",54,4,7,1,1,1126,126,
850,"LOS_BOSQUES 3",-12.0390,-76.9237,130,70,0.1300,17571,363922,"BSC02NLV",1287,1289,6,180,0,"creado",54,4,7,1,1,1126,126,
850,"LOS_CEREZOS 1",-11.9772,-76.7768,300,70,0.1300,34009,363922,"BSC02NLV",926,621,7,238,1,"creado",0,3,7,1,1,1126,126,"GRUPO1"
850,"LOS_CEREZOS 2",-11.9772,-76.7768,80,70,0.1300,34010,363922,"BSC02NLV",926,622,8,236,1,"creado",0,5,2,1,1,1126,126,"GRUPO1"
850,"LOS_CEREZOS 3",-11.9772,-76.7768,200,70,0.1300,34011,363922,"BSC02NLV",926,623,9,128,1,"creado",0,7,2,1,1,1126,126,"GRUPO1"
850,"LOS_CHINOS 1",-11.9310,-77.0956,350,70,0.1300,34779,397196,"BSC03NMA",190,190,,235,1,"no creado",,,,,,1134,134,"GRUPO3"
850,"LOS_CHINOS 2",-11.9310,-77.0956,170,70,0.1300,34780,397196,"BSC03NMA",190,191,,133,1,"no creado",,,,,,1134,134,"GRUPO3"
850,"LOS_CHINOS 3",-11.9310,-77.0956,260,70,0.1300,34781,397196,"BSC03NMA",190,192,,236,1,"no creado",,,,,,1134,134,"GRUPO3"
850,"LOS_LOROS 1",-11.8822,-76.9525,310,70,0.1300,34782,363922,"BSC02NLV",112,112,,233,1,"no creado",,,,,,1140,95,"GRUPO3"
850,"LOS_LOROS 2",-11.8822,-76.9525,40,70,0.1300,34783,363922,"BSC02NLV",112,113,,130,1,"no creado",,,,,,1140,95,"GRUPO3"
850,"LOS_LOROS 3",-11.8822,-76.9525,220,70,0.1300,34788,363922,"BSC02NLV",112,114,,234,1,"no creado",,,,,,1140,95,"GRUPO3"
850,"LOS_MANGOS 1",-12.0694,-76.9594,300,70,0.1300,16499,363922,"BSC02NLV",1170,1170,1,130,1,"creado",20,3,4,1,1,1125,125,
850,"LOS_MANGOS 1",-12.0694,-76.9594,300,70,0.1300,16499,363922,"BSC02NLV",1170,1170,2,180,0,"creado",20,3,4,1,1,1125,125,
850,"LOS_MANGOS 2",-12.0694,-76.9594,75,70,0.1300,16500,363922,"BSC02NLV",1170,1171,3,128,1,"creado",27,1,2,1,1,1125,125,
850,"LOS_MANGOS 2",-12.0694,-76.9594,75,70,0.1300,16500,363922,"BSC02NLV",1170,1171,4,158,0,"creado",27,1,2,1,1,1125,125,
850,"LOS_MANGOS 3",-12.0694,-76.9594,195,70,0.1300,16501,363922,"BSC02NLV",1170,1172,5,238,1,"creado",11,3,1,1,1,1125,125,
850,"LOS_MANGOS 3",-12.0694,-76.9594,195,70,0.1300,16501,363922,"BSC02NLV",1170,1172,6,155,0,"creado",11,3,1,1,1,1125,125,
850,"LOS_PERRITOS 1",-11.8776,-77.1398,0,70,0.1300,18743,397196,"BSC03NMA",1318,1318,1,132,1,"creado",1,1,5,1,1,1010,25,
850,"LOS_PERRITOS 1",-11.8776,-77.1398,0,70,0.1300,18743,397196,"BSC03NMA",1318,1318,2,156,0,"creado",1,1,5,1,1,1010,25,
850,"LOS_PERRITOS 2",-11.8776,-77.1398,90,70,0.1300,18753,397196,"BSC03NMA",1318,1319,3,129,1,"creado",47,4,2,1,1,1010,25,
850,"LOS_PERRITOS 2",-11.8776,-77.1398,90,70,0.1300,18753,397196,"BSC03NMA",1318,1319,4,236,0,"creado",47,4,2,1,1,1010,25,
850,"LOS_PERRITOS 3",-11.8776,-77.1398,240,70,0.1300,18754,397196,"BSC03NMA",1318,1320,5,234,1,"creado",20,0,0,1,1,1010,25,
850,"LOS_PERRITOS 3",-11.8776,-77.1398,240,70,0.1300,18754,397196,"BSC03NMA",1318,1320,6,180,0,"creado",20,0,0,1,1,1010,25,
850,"LOS_VIRREYES 1",-12.0344,-76.9511,290,70,0.1300,27033,363922,"BSC02NLV",634,487,8,235,1,"creado",0,0,5,1,1,1126,126,"GRUPO1"
850,"LOS_VIRREYES 2",-12.0344,-76.9511,30,70,0.1300,27034,363922,"BSC02NLV",634,488,11,236,1,"creado",57,1,0,1,1,1126,126,"GRUPO1"
850,"LOS_VIRREYES 2",-12.0344,-76.9511,30,70,0.1300,27034,363922,"BSC02NLV",634,488,12,133,0,"creado",57,1,0,1,1,1126,126,"GRUPO1"
850,"LOS_VIRREYES 3",-12.0344,-76.9511,130,70,0.1300,27035,363922,"BSC02NLV",634,489,13,130,1,"creado",57,6,1,1,1,1126,126,"GRUPO1"
850,"LOS_VIRREYES 3",-12.0344,-76.9511,130,70,0.1300,27035,363922,"BSC02NLV",634,489,14,158,0,"creado",57,6,1,1,1,1126,126,"GRUPO1"
850,"LOSPOSTES_NORTE 1",-11.9912,-77.0924,340,70,0.1300,18598,397196,"BSC03NMA",1125,1125,1,235,1,"creado",38,4,2,1,1,1133,133,
850,"LOSPOSTES_NORTE 1",-11.9912,-77.0924,340,70,0.1300,18598,397196,"BSC03NMA",1125,1125,2,181,0,"creado",38,4,2,1,1,1133,133,
850,"LOSPOSTES_NORTE 2",-11.9912,-77.0924,100,70,0.1300,18599,397196,"BSC03NMA",1125,1126,3,128,1,"creado",28,7,5,1,1,1133,133,
850,"LOSPOSTES_NORTE 2",-11.9912,-77.0924,100,70,0.1300,18599,397196,"BSC03NMA",1125,1126,4,158,0,"creado",28,7,5,1,1,1133,133,
850,"LOSPOSTES_NORTE 3",-11.9912,-77.0924,220,70,0.1300,18600,397196,"BSC03NMA",1125,1127,5,238,1,"creado",41,6,5,1,1,1133,133,
850,"LOSPOSTES_NORTE 3",-11.9912,-77.0924,220,70,0.1300,18600,397196,"BSC03NMA",1125,1127,6,233,0,"creado",41,6,5,1,1,1133,133,
850,"LOYOLA 1",-12.0712,-76.9543,320,70,0.1300,2591,363922,"BSC02NLV",436,436,1,233,1,"creado",37,1,0,1,1,1125,125,
850,"LOYOLA 1",-12.0712,-76.9543,320,70,0.1300,2591,363922,"BSC02NLV",436,436,2,157,0,"creado",37,1,0,1,1,1125,125,
850,"LOYOLA 2",-12.0712,-76.9543,80,70,0.1300,2592,363922,"BSC02NLV",436,437,3,238,1,"creado",8,7,1,1,1,1125,125,
850,"LOYOLA 3",-12.0712,-76.9543,175,70,0.1300,2593,363922,"BSC02NLV",436,438,6,130,1,"creado",56,4,1,1,1,1125,125,
850,"LOYOLA 3",-12.0712,-76.9543,175,70,0.1300,2593,363922,"BSC02NLV",436,438,7,180,0,"creado",56,4,1,1,1,1125,125,
850,"LOZADA 1",-12.0757,-77.0856,320,70,0.1300,1241,249333,"BSC01NMA",43,43,1,233,1,"creado",28,2,6,1,1,1116,88,
850,"LOZADA 1",-12.0757,-77.0856,320,70,0.1300,1241,249333,"BSC01NMA",43,43,2,155,0,"creado",28,2,6,1,1,1116,88,
850,"LOZADA 2",-12.0757,-77.0856,70,70,0.1300,1242,249333,"BSC01NMA",43,44,3,130,1,"creado",14,6,3,1,1,1116,88,
850,"LOZADA 2",-12.0757,-77.0856,70,70,0.1300,1242,249333,"BSC01NMA",43,44,4,133,0,"creado",14,6,3,1,1,1116,88,
850,"LOZADA 3",-12.0757,-77.0856,210,70,0.1300,1243,249333,"BSC01NMA",43,45,6,238,1,"creado",19,0,7,1,1,1116,88,
850,"LUCUMA 1",-12.1174,-77.0061,300,70,0.1300,4451,249333,"BSC01NMA",826,826,1,181,1,"creado",8,1,6,1,1,1118,90,
850,"LUCUMA 1",-12.1174,-77.0061,300,70,0.1300,4451,249333,"BSC01NMA",826,826,2,129,0,"creado",8,1,6,1,1,1118,90,
850,"LUCUMA 2",-12.1174,-77.0061,40,70,0.1300,4452,249333,"BSC01NMA",826,827,3,233,1,"creado",46,0,4,1,1,1118,90,
850,"LUCUMA 2",-12.1174,-77.0061,40,70,0.1300,4452,249333,"BSC01NMA",826,827,4,133,0,"creado",46,0,4,1,1,1118,90,
850,"LUCUMA 3",-12.1174,-77.0061,140,70,0.1300,4453,249333,"BSC01NMA",826,828,5,238,1,"creado",35,7,6,1,1,1118,90,
850,"LUCUMA 3",-12.1174,-77.0061,140,70,0.1300,4453,249333,"BSC01NMA",826,828,6,158,0,"creado",35,7,6,1,1,1118,90,
850,"LUCYANA 1",-11.8943,-77.0321,300,70,0.1300,4781,397196,"BSC03NMA",382,382,1,181,1,"creado",4,1,5,1,1,1134,134,
850,"LUCYANA 2",-11.8943,-77.0321,60,70,0.1300,4782,397196,"BSC03NMA",382,383,3,131,1,"creado",31,1,2,1,1,1134,134,
850,"LUCYANA 2",-11.8943,-77.0321,60,70,0.1300,4782,397196,"BSC03NMA",382,383,4,133,0,"creado",31,1,2,1,1,1134,134,
850,"LUCYANA 3",-11.8943,-77.0321,170,70,0.1300,4783,397196,"BSC03NMA",382,384,5,129,1,"creado",36,3,7,1,1,1134,134,
850,"LUCYANA 3",-11.8943,-77.0321,170,70,0.1300,4783,397196,"BSC03NMA",382,384,6,158,0,"creado",36,3,7,1,1,1134,134,
850,"LUNAHUANA 1",-12.9755,-76.1555,40,70,0.1300,63199,363921,"BSC01NLV",1123,1123,1,156,1,"creado",34,7,4,1,1,1501,20,
850,"LUNAHUANA 1",-12.9755,-76.1555,40,70,0.1300,63199,363921,"BSC01NLV",1123,1123,2,158,0,"creado",34,7,4,1,1,1501,20,
850,"LUNAHUANA 2",-12.9755,-76.1555,200,70,0.1300,63200,363921,"BSC01NLV",1123,1124,3,132,1,"creado",7,1,6,1,1,1501,20,
850,"LUNAHUANA 2",-12.9755,-76.1555,200,70,0.1300,63200,363921,"BSC01NLV",1123,1124,4,233,0,"creado",7,1,6,1,1,1501,20,
850,"LUNAHUANA_ENTEL 1",-12.9521,-76.1398,300,70,0.1300,17615,363921,"BSC01NLV",429,429,1,129,1,"creado",31,1,3,1,1,1501,20,
850,"LUNAHUANA_ENTEL 1",-12.9521,-76.1398,300,70,0.1300,17615,363921,"BSC01NLV",429,429,2,239,0,"creado",31,1,3,1,1,1501,20,
850,"LUNAHUANA_ENTEL 2",-12.9521,-76.1398,50,70,0.1300,17616,363921,"BSC01NLV",429,430,3,131,1,"creado",22,3,1,1,1,1501,20,
850,"LUNAHUANA_ENTEL 2",-12.9521,-76.1398,50,70,0.1300,17616,363921,"BSC01NLV",429,430,4,133,0,"creado",22,3,1,1,1,1501,20,
850,"LUNAHUANA_ENTEL 3",-12.9521,-76.1398,190,70,0.1300,17617,363921,"BSC01NLV",429,431,5,237,1,"creado",44,0,1,1,1,1501,20,
850,"LUNAHUANA_ENTEL 3",-12.9521,-76.1398,190,70,0.1300,17617,363921,"BSC01NLV",429,431,6,235,0,"creado",44,0,1,1,1,1501,20,
850,"LURIN 1",-12.2758,-76.8703,320,70,0.1300,63099,363921,"BSC01NLV",1037,1037,1,233,1,"creado",48,4,7,1,1,1123,123,
850,"LURIN 1",-12.2758,-76.8703,320,70,0.1300,63099,363921,"BSC01NLV",1037,1037,2,133,0,"creado",48,4,7,1,1,1123,123,
850,"LURIN 2",-12.2758,-76.8703,140,70,0.1300,63100,363921,"BSC01NLV",1037,1038,3,157,1,"creado",51,5,3,1,1,1123,123,
850,"LURIN 2",-12.2758,-76.8703,140,70,0.1300,63100,363921,"BSC01NLV",1037,1038,4,155,0,"creado",51,5,3,1,1,1123,123,
850,"LURIN_1 1",-12.2580,-76.8857,340,70,0.1300,19044,363921,"BSC01NLV",333,333,1,131,1,"creado",26,0,0,1,1,1123,123,
850,"LURIN_1 1",-12.2580,-76.8857,340,70,0.1300,19044,363921,"BSC01NLV",333,333,2,236,0,"creado",26,0,0,1,1,1123,123,
850,"LURIN_1 2",-12.2580,-76.8857,70,70,0.1300,19045,363921,"BSC01NLV",333,334,3,156,1,"creado",33,3,3,1,1,1123,123,
850,"LURIN_1 2",-12.2580,-76.8857,70,70,0.1300,19045,363921,"BSC01NLV",333,334,4,238,0,"creado",33,3,3,1,1,1123,123,
850,"LURIN_1 3",-12.2580,-76.8857,240,70,0.1300,19046,363921,"BSC01NLV",333,335,5,234,1,"creado",34,4,7,1,1,1123,123,
850,"LURIN_1 3",-12.2580,-76.8857,240,70,0.1300,19046,363921,"BSC01NLV",333,335,6,128,0,"creado",34,4,7,1,1,1123,123,
850,"LURIN_2 1",-12.2414,-76.8694,330,70,0.1300,32784,363921,"BSC01NLV",1237,469,3,233,1,"creado",0,1,1,1,1,1123,123,"GRUPO1"
850,"LURIN_2 2",-12.2414,-76.8694,90,70,0.1300,32788,363921,"BSC01NLV",1237,470,4,129,1,"creado",0,0,1,1,1,1123,123,"GRUPO1"
850,"LURIN_2 3",-12.2414,-76.8694,220,70,0.1300,32789,363921,"BSC01NLV",1237,471,7,238,1,"creado",0,2,3,1,1,1123,123,"GRUPO1"
850,"LURIN_3 1",-12.2358,-76.9104,30,70,0.1300,17572,363921,"BSC01NLV",336,336,1,129,1,"creado",9,1,7,1,1,1123,123,
850,"LURIN_3 1",-12.2358,-76.9104,30,70,0.1300,17572,363921,"BSC01NLV",336,336,2,158,0,"creado",9,1,7,1,1,1123,123,
850,"LURIN_3 2",-12.2358,-76.9104,150,70,0.1300,17573,363921,"BSC01NLV",336,337,3,237,1,"creado",36,7,0,1,1,1123,123,
850,"LURIN_3 2",-12.2358,-76.9104,150,70,0.1300,17573,363921,"BSC01NLV",336,337,4,239,0,"creado",36,7,0,1,1,1123,123,
850,"LURIN_3 3",-12.2358,-76.9104,270,70,0.1300,17574,363921,"BSC01NLV",336,338,5,234,1,"creado",55,1,6,1,1,1123,123,
850,"LURIN_3 3",-12.2358,-76.9104,270,70,0.1300,17574,363921,"BSC01NLV",336,338,6,133,0,"creado",55,1,6,1,1,1123,123,
850,"LURIN_ET 1",-12.2863,-76.8477,25,70,0.1300,63093,363921,"BSC01NLV",1031,1031,1,128,1,"creado",29,6,5,1,1,1123,123,
850,"LURIN_ET 1",-12.2863,-76.8477,25,70,0.1300,63093,363921,"BSC01NLV",1031,1031,2,133,0,"creado",29,6,5,1,1,1123,123,
850,"LURIN_ET 2",-12.2863,-76.8477,150,70,0.1300,63094,363921,"BSC01NLV",1031,1032,3,233,1,"creado",17,7,7,1,1,1123,123,
850,"LURIN_ET 2",-12.2863,-76.8477,150,70,0.1300,63094,363921,"BSC01NLV",1031,1032,4,180,0,"creado",17,7,7,1,1,1123,123,
850,"LURIN_ET 3",-12.2863,-76.8477,260,70,0.1300,63095,363921,"BSC01NLV",1031,1033,5,236,1,"creado",7,4,6,1,1,1123,123,
850,"LURIN_ET 3",-12.2863,-76.8477,260,70,0.1300,63095,363921,"BSC01NLV",1031,1033,6,130,0,"creado",7,4,6,1,1,1123,123,
850,"LURIN_PRADERAS 1",-12.2695,-76.8394,40,70,0.1300,19304,363921,"BSC01NLV",1403,1403,1,130,1,"creado",39,7,6,1,1,1123,123,
850,"LURIN_PRADERAS 1",-12.2695,-76.8394,40,70,0.1300,19304,363921,"BSC01NLV",1403,1403,2,180,0,"creado",39,7,6,1,1,1123,123,
850,"LURIN_PRADERAS 2",-12.2695,-76.8394,160,70,0.1300,19305,363921,"BSC01NLV",1403,1404,3,237,1,"creado",25,7,4,1,1,1123,123,
850,"LURIN_PRADERAS 2",-12.2695,-76.8394,160,70,0.1300,19305,363921,"BSC01NLV",1403,1404,4,158,0,"creado",25,7,4,1,1,1123,123,
850,"LURIN_PRADERAS 3",-12.2695,-76.8394,250,70,0.1300,19306,363921,"BSC01NLV",1403,1405,5,239,1,"creado",34,0,0,1,1,1123,123,
850,"LURIN_PRADERAS 3",-12.2695,-76.8394,250,70,0.1300,19306,363921,"BSC01NLV",1403,1405,6,234,0,"creado",34,0,0,1,1,1123,123,
850,"LUYO 1",-12.0589,-77.0672,325,70,0.1300,1281,365581,"BSC03NLV",109,109,1,238,1,"creado",5,0,6,1,1,1129,129,
850,"LUYO 1",-12.0589,-77.0672,325,70,0.1300,1281,365581,"BSC03NLV",109,109,2,133,0,"creado",5,0,6,1,1,1129,129,
850,"LUYO 1",-12.0589,-77.0672,325,70,0.1300,1281,365581,"BSC03NLV",109,109,3,155,0,"creado",5,0,6,1,3,1129,129,
850,"LUYO 2",-12.0589,-77.0672,90,70,0.1300,1282,365581,"BSC03NLV",109,110,4,233,1,"creado",44,4,5,1,1,1129,129,
850,"LUYO 2",-12.0589,-77.0672,90,70,0.1300,1282,365581,"BSC03NLV",109,110,5,158,0,"creado",44,4,5,1,1,1129,129,
850,"LUYO 3",-12.0589,-77.0672,190,70,0.1300,1283,365581,"BSC03NLV",109,111,6,236,1,"creado",13,7,1,1,1,1129,129,
850,"LUYO 3",-12.0589,-77.0672,190,70,0.1300,1283,365581,"BSC03NLV",109,111,7,129,0,"creado",13,7,1,1,1,1129,129,
850,"M_TAFUR 1",-11.9417,-77.0643,350,70,0.1300,18349,397196,"BSC03NMA",1194,1194,1,239,1,"creado",32,3,4,1,1,1134,134,
850,"M_TAFUR 1",-11.9417,-77.0643,350,70,0.1300,18349,397196,"BSC03NMA",1194,1194,2,180,0,"creado",32,3,4,1,1,1134,134,
850,"M_TAFUR 2",-11.9417,-77.0643,100,70,0.1300,18350,397196,"BSC03NMA",1194,1195,3,156,1,"creado",31,6,0,1,1,1134,134,
850,"M_TAFUR 2",-11.9417,-77.0643,100,70,0.1300,18350,397196,"BSC03NMA",1194,1195,4,132,0,"creado",31,6,0,1,1,1134,134,
850,"M_TAFUR 3",-11.9417,-77.0643,260,70,0.1300,18351,397196,"BSC03NMA",1194,1196,5,237,1,"creado",28,4,4,1,1,1134,134,
850,"M_TAFUR 3",-11.9417,-77.0643,260,70,0.1300,18351,397196,"BSC03NMA",1194,1196,6,129,0,"creado",28,4,4,1,1,1134,134,
850,"MACARENA 1",-12.0734,-77.1102,10,70,0.1300,4541,249333,"BSC01NMA",472,472,1,157,1,"creado",36,6,4,1,1,1116,88,
850,"MACARENA 2",-12.0734,-77.1102,120,70,0.1300,4542,249333,"BSC01NMA",472,473,5,234,1,"creado",56,4,1,1,1,1116,88,
850,"MACARENA 2",-12.0734,-77.1102,120,70,0.1300,4542,249333,"BSC01NMA",472,473,6,155,0,"creado",56,4,1,1,1,1116,88,
850,"MACARENA 3",-12.0734,-77.1102,250,70,0.1300,4543,249333,"BSC01NMA",472,474,9,181,1,"creado",4,5,5,1,1,1116,88,
850,"MACARENA 3",-12.0734,-77.1102,250,70,0.1300,4543,249333,"BSC01NMA",472,474,10,133,0,"creado",4,5,5,1,1,1116,88,
850,"MAGALLANES 1",-12.0741,-77.1009,350,70,0.1300,19047,249333,"BSC01NMA",1136,1136,1,132,1,"creado",49,7,6,1,1,1116,88,
850,"MAGALLANES 1",-12.0741,-77.1009,350,70,0.1300,19047,249333,"BSC01NMA",1136,1136,2,234,0,"creado",49,7,6,1,1,1116,88,
850,"MAGALLANES 2",-12.0741,-77.1009,100,70,0.1300,19048,249333,"BSC01NMA",1136,1137,3,130,1,"creado",28,2,2,1,1,1116,88,
850,"MAGALLANES 2",-12.0741,-77.1009,100,70,0.1300,19048,249333,"BSC01NMA",1136,1137,4,238,0,"creado",28,2,2,1,1,1116,88,
850,"MAGALLANES 3",-12.0741,-77.1009,250,70,0.1300,19049,249333,"BSC01NMA",1136,1138,5,157,1,"creado",15,4,2,1,1,1116,88,
850,"MAGALLANES 3",-12.0741,-77.1009,250,70,0.1300,19049,249333,"BSC01NMA",1136,1138,6,155,0,"creado",15,4,2,1,1,1116,88,
850,"MAGDALENA 1",-12.0766,-77.0647,290,70,0.1300,1291,249333,"BSC01NMA",49,49,1,238,1,"creado",49,1,0,1,1,1116,88,
850,"MAGDALENA 1",-12.0766,-77.0647,290,70,0.1300,1291,249333,"BSC01NMA",49,49,2,133,0,"creado",49,1,0,1,1,1116,88,
850,"MAGDALENA 2",-12.0766,-77.0647,60,70,0.1300,1292,249333,"BSC01NMA",49,50,3,233,1,"creado",63,7,4,1,1,1116,88,
850,"MAGDALENA 2",-12.0766,-77.0647,60,70,0.1300,1292,249333,"BSC01NMA",49,50,4,180,0,"creado",63,7,4,1,1,1116,88,
850,"MAGDALENA 3",-12.0766,-77.0647,150,70,0.1300,1293,249333,"BSC01NMA",49,51,6,131,1,"creado",33,0,5,1,1,1116,88,
850,"MAGDALENA 3",-12.0766,-77.0647,150,70,0.1300,1293,249333,"BSC01NMA",49,51,7,158,0,"creado",33,0,5,1,1,1116,88,
850,"MAGNOLIAS 1",-12.0999,-76.9924,315,70,0.1300,1301,249333,"BSC01NMA",736,736,1,233,1,"creado",12,7,3,1,1,1118,90,
850,"MAGNOLIAS 1",-12.0999,-76.9924,315,70,0.1300,1301,249333,"BSC01NMA",736,736,2,235,0,"creado",12,7,3,1,1,1118,90,
850,"MAGNOLIAS 2",-12.0999,-76.9924,90,70,0.1300,1302,249333,"BSC01NMA",736,737,3,181,1,"creado",26,4,3,1,1,1118,90,
850,"MAGNOLIAS 2",-12.0999,-76.9924,90,70,0.1300,1302,249333,"BSC01NMA",736,737,4,155,0,"creado",26,4,3,1,1,1118,90,
